payment_id,trip_id,amount,payment_method,payment_status,payment_datetime
17456,17456,0.0,Cash,Not_Applicable,
17457,17457,148.94,Card,Success,2025-04-28 19:31:06
17458,17458,177.73,Wallet,Success,2025-04-28 19:30:18
17459,17459,0.0,UPI,Not_Applicable,
17460,17460,273.53,Card,Success,2025-04-28 20:12:12
17461,17461,348.45,Card,Success,2025-04-28 19:42:00
17462,17462,164.24,Cash,Success,2025-04-28 19:41:00
17463,17463,57.79,Card,Success,2025-04-28 19:45:42
17464,17464,175.2,Cash,Success,2025-04-28 19:53:36
17465,17465,0.0,UPI,Not_Applicable,
17466,17466,149.32,Card,Success,2025-04-28 19:59:42
17467,17467,61.99,Wallet,Success,2025-04-28 19:44:30
17468,17468,593.89,UPI,Success,2025-04-28 20:34:18
17469,17469,0.0,UPI,Not_Applicable,
17470,17470,831.37,Wallet,Success,2025-04-28 20:48:24
17471,17471,279.99,Card,Success,2025-04-28 20:15:00
17472,17472,0.0,UPI,Not_Applicable,
17473,17473,232.5,Wallet,Success,2025-04-28 20:01:54
17474,17474,0.0,UPI,Not_Applicable,
17475,17475,126.49,Cash,Success,2025-04-28 20:18:36
17476,17476,358.43,Card,Success,2025-04-28 20:45:12
17477,17477,111.3,UPI,Success,2025-04-28 21:08:42
17478,17478,256.18,Cash,Success,2025-04-28 21:04:24
17479,17479,146.02,UPI,Success,2025-04-28 21:01:06
17480,17480,0.0,Card,Not_Applicable,
17481,17481,104.23,Card,Success,2025-04-28 20:57:42
17482,17482,51.58,UPI,Success,2025-04-28 20:54:06
17483,17483,221.51,Wallet,Success,2025-04-28 21:40:00
17484,17484,114.06,Card,Success,2025-04-28 21:30:30
17485,17485,105.27,Card,Success,2025-04-28 21:31:30
17486,17486,82.22,Card,Success,2025-04-28 21:53:36
17487,17487,0.0,UPI,Not_Applicable,
17488,17488,116.32,Cash,Success,2025-04-28 22:14:12
17489,17489,99.48,UPI,Success,2025-04-28 22:56:42
17490,17490,163.9,Card,Success,2025-04-28 23:51:06
17491,17491,515.91,Card,Success,2025-04-29 00:32:48
17492,17492,274.55,UPI,Success,2025-04-29 00:27:18
17493,17493,0.0,Wallet,Not_Applicable,
17494,17494,0.0,Card,Not_Applicable,
17495,17495,434.12,UPI,Success,2025-04-29 02:32:24
17496,17496,166.79,Cash,Success,2025-04-29 03:22:42
17497,17497,0.0,UPI,Not_Applicable,
17498,17498,78.99,Card,Success,2025-04-29 03:51:42
17499,17499,0.0,UPI,Not_Applicable,
17500,17500,120.11,UPI,Success,2025-04-29 05:46:42
17501,17501,140.75,UPI,Success,2025-04-29 06:45:06
17502,17502,100.67,UPI,Success,2025-04-29 06:59:06
17503,17503,0.0,Cash,Not_Applicable,
17504,17504,263.67,UPI,Success,2025-04-29 07:00:54
17505,17505,56.61,Card,Success,2025-04-29 07:03:36
17506,17506,123.97,UPI,Success,2025-04-29 07:23:30
17507,17507,109.34,UPI,Success,2025-04-29 07:02:24
17508,17508,43.05,Wallet,Success,2025-04-29 07:04:54
17509,17509,209.51,Card,Success,2025-04-29 07:16:30
17510,17510,38.74,Card,Success,2025-04-29 07:18:18
17511,17511,60.39,Card,Failed,2025-04-29 07:14:12
17512,17512,76.52,UPI,Success,2025-04-29 07:24:18
17513,17513,0.0,Card,Not_Applicable,
17514,17514,0.0,UPI,Not_Applicable,
17515,17515,299.86,Card,Success,2025-04-29 08:12:24
17516,17516,276.6,UPI,Success,2025-04-29 07:46:54
17517,17517,10.0,Card,Success,2025-04-29 07:20:00
17518,17518,94.19,UPI,Success,2025-04-29 07:41:42
17519,17519,26.09,Card,Success,2025-04-29 07:48:18
17520,17520,62.81,UPI,Success,2025-04-29 07:59:00
17521,17521,144.75,Wallet,Success,2025-04-29 08:44:24
17522,17522,185.95,UPI,Success,2025-04-29 08:28:30
17523,17523,0.0,Cash,Not_Applicable,
17524,17524,74.91,UPI,Success,2025-04-29 08:32:54
17525,17525,150.0,UPI,Success,2025-04-29 08:42:18
17526,17526,344.28,UPI,Success,2025-04-29 08:51:24
17527,17527,0.0,Card,Not_Applicable,
17528,17528,0.0,Cash,Not_Applicable,
17529,17529,0.0,UPI,Not_Applicable,
17530,17530,99.64,UPI,Success,2025-04-29 08:56:06
17531,17531,245.89,UPI,Success,2025-04-29 09:43:12
17532,17532,70.48,Wallet,Success,2025-04-29 09:09:00
17533,17533,165.05,Card,Success,2025-04-29 09:12:24
17534,17534,272.72,Cash,Success,2025-04-29 09:20:42
17535,17535,442.08,UPI,Success,2025-04-29 09:56:00
17536,17536,266.52,Card,Success,2025-04-29 09:33:00
17537,17537,106.08,Card,Success,2025-04-29 09:58:30
17538,17538,241.57,UPI,Success,2025-04-29 09:58:54
17539,17539,0.0,UPI,Not_Applicable,
17540,17540,0.0,UPI,Not_Applicable,
17541,17541,0.0,Cash,Not_Applicable,
17542,17542,0.0,UPI,Not_Applicable,
17543,17543,0.0,Card,Not_Applicable,
17544,17544,157.46,Cash,Refunded,2025-04-29 10:41:48
17545,17545,44.62,UPI,Success,2025-04-29 10:28:00
17546,17546,50.11,Card,Success,2025-04-29 10:22:06
17547,17547,439.16,Cash,Success,2025-04-29 10:50:06
17548,17548,96.68,Card,Success,2025-04-29 10:58:54
17549,17549,105.68,UPI,Success,2025-04-29 10:47:24
17550,17550,33.14,Card,Success,2025-04-29 10:58:00
17551,17551,387.94,Cash,Success,2025-04-29 11:35:06
17552,17552,0.0,Wallet,Not_Applicable,
17553,17553,118.89,Card,Success,2025-04-29 11:26:06
17554,17554,0.0,Cash,Not_Applicable,
17555,17555,0.0,UPI,Not_Applicable,
17556,17556,100.14,Cash,Success,2025-04-29 11:44:36
17557,17557,47.09,Card,Success,2025-04-29 11:53:30
17558,17558,74.11,Wallet,Success,2025-04-29 11:48:36
17559,17559,172.93,Card,Success,2025-04-29 12:01:30
17560,17560,276.89,Cash,Success,2025-04-29 12:15:00
17561,17561,113.2,Card,Success,2025-04-29 12:05:18
17562,17562,131.24,Wallet,Failed,2025-04-29 12:15:24
17563,17563,26.25,UPI,Success,2025-04-29 11:56:00
17564,17564,110.21,Card,Success,2025-04-29 12:07:54
17565,17565,193.62,Wallet,Success,2025-04-29 12:27:30
17566,17566,28.01,Cash,Success,2025-04-29 12:14:54
17567,17567,208.84,Card,Success,2025-04-29 12:34:48
17568,17568,0.0,Card,Not_Applicable,
17569,17569,266.47,Wallet,Success,2025-04-29 12:53:48
17570,17570,53.67,UPI,Success,2025-04-29 13:14:30
17571,17571,104.96,Wallet,Success,2025-04-29 13:17:06
17572,17572,25.79,Card,Failed,2025-04-29 13:09:12
17573,17573,211.97,Card,Success,2025-04-29 13:51:00
17574,17574,70.71,UPI,Success,2025-04-29 13:27:00
17575,17575,63.73,Card,Success,2025-04-29 13:19:12
17576,17576,300.84,Cash,Success,2025-04-29 13:54:12
17577,17577,0.0,Wallet,Not_Applicable,
17578,17578,58.1,UPI,Success,2025-04-29 13:54:30
17579,17579,75.41,UPI,Success,2025-04-29 14:06:54
17580,17580,0.0,Card,Not_Applicable,
17581,17581,54.6,Wallet,Success,2025-04-29 14:22:24
17582,17582,19.45,Card,Success,2025-04-29 15:12:30
17583,17583,0.0,Card,Not_Applicable,
17584,17584,141.34,UPI,Success,2025-04-29 15:35:24
17585,17585,58.77,Cash,Success,2025-04-29 15:27:48
17586,17586,108.18,UPI,Success,2025-04-29 15:45:48
17587,17587,148.05,Card,Success,2025-04-29 15:33:18
17588,17588,52.43,UPI,Success,2025-04-29 15:56:06
17589,17589,33.76,Card,Success,2025-04-29 15:49:06
17590,17590,54.44,Card,Success,2025-04-29 16:03:12
17591,17591,48.56,Card,Success,2025-04-29 16:13:00
17592,17592,99.88,UPI,Success,2025-04-29 16:06:00
17593,17593,132.39,UPI,Success,2025-04-29 16:39:54
17594,17594,60.05,Cash,Success,2025-04-29 16:37:30
17595,17595,354.46,Cash,Success,2025-04-29 17:00:06
17596,17596,71.75,Wallet,Success,2025-04-29 16:55:30
17597,17597,50.71,Wallet,Success,2025-04-29 16:55:24
17598,17598,0.0,UPI,Not_Applicable,
17599,17599,58.9,Card,Success,2025-04-29 17:03:36
17600,17600,74.09,Cash,Success,2025-04-29 17:24:06
17601,17601,343.94,UPI,Success,2025-04-29 17:29:48
17602,17602,207.04,Card,Success,2025-04-29 17:24:24
17603,17603,85.58,UPI,Success,2025-04-29 17:18:18
17604,17604,59.75,UPI,Success,2025-04-29 17:14:48
17605,17605,62.89,UPI,Success,2025-04-29 17:21:42
17606,17606,156.56,Card,Success,2025-04-29 17:36:06
17607,17607,326.51,UPI,Success,2025-04-29 17:38:48
17608,17608,120.86,Cash,Success,2025-04-29 17:45:30
17609,17609,64.72,UPI,Success,2025-04-29 17:36:42
17610,17610,52.27,Card,Success,2025-04-29 17:42:00
17611,17611,0.0,Cash,Not_Applicable,
17612,17612,62.97,Wallet,Success,2025-04-29 18:13:06
17613,17613,63.0,UPI,Success,2025-04-29 18:14:24
17614,17614,0.0,Card,Not_Applicable,
17615,17615,196.42,UPI,Refunded,2025-04-29 18:19:06
17616,17616,0.0,UPI,Not_Applicable,
17617,17617,72.11,Card,Success,2025-04-29 18:40:00
17618,17618,140.82,UPI,Success,2025-04-29 18:37:18
17619,17619,71.14,Wallet,Success,2025-04-29 18:51:30
17620,17620,62.59,Wallet,Success,2025-04-29 18:40:54
17621,17621,149.47,Cash,Success,2025-04-29 18:51:24
17622,17622,114.96,Card,Success,2025-04-29 18:55:48
17623,17623,207.32,Wallet,Success,2025-04-29 18:41:00
17624,17624,112.5,UPI,Success,2025-04-29 19:19:12
17625,17625,0.0,Card,Not_Applicable,
17626,17626,145.26,UPI,Success,2025-04-29 19:10:48
17627,17627,266.57,Wallet,Success,2025-04-29 19:14:18
17628,17628,0.0,Wallet,Not_Applicable,
17629,17629,102.53,Wallet,Success,2025-04-29 19:21:36
17630,17630,216.92,UPI,Success,2025-04-29 19:31:54
17631,17631,163.88,Card,Success,2025-04-29 19:11:12
17632,17632,85.9,Cash,Success,2025-04-29 19:10:00
17633,17633,0.0,Card,Not_Applicable,
17634,17634,0.0,Cash,Not_Applicable,
17635,17635,0.0,Card,Not_Applicable,
17636,17636,219.7,Wallet,Success,2025-04-29 19:30:06
17637,17637,0.0,UPI,Not_Applicable,
17638,17638,57.42,UPI,Success,2025-04-29 19:34:48
17639,17639,277.06,Card,Success,2025-04-29 19:51:06
17640,17640,284.12,UPI,Success,2025-04-29 19:54:18
17641,17641,0.0,Card,Not_Applicable,
17642,17642,110.32,Card,Success,2025-04-29 20:08:06
17643,17643,459.96,Card,Success,2025-04-29 20:41:12
17644,17644,64.29,Card,Success,2025-04-29 20:37:12
17645,17645,97.56,Wallet,Success,2025-04-29 20:53:06
17646,17646,272.03,Card,Success,2025-04-29 21:17:12
17647,17647,103.44,Wallet,Success,2025-04-29 21:26:18
17648,17648,40.18,Card,Success,2025-04-29 21:25:18
17649,17649,0.0,Cash,Not_Applicable,
17650,17650,80.3,Card,Success,2025-04-29 22:33:30
17651,17651,54.71,Cash,Success,2025-04-29 22:43:00
17652,17652,257.32,Card,Success,2025-04-29 22:48:12
17653,17653,0.0,UPI,Not_Applicable,
17654,17654,33.16,Card,Success,2025-04-29 23:47:12
17655,17655,0.0,Cash,Not_Applicable,
17656,17656,0.0,Wallet,Not_Applicable,
17657,17657,0.0,Wallet,Not_Applicable,
17658,17658,46.87,Card,Success,2025-04-30 03:41:00
17659,17659,81.52,UPI,Success,2025-04-30 04:39:18
17660,17660,398.58,Wallet,Success,2025-04-30 05:32:54
17661,17661,0.0,UPI,Not_Applicable,
17662,17662,105.21,UPI,Success,2025-04-30 05:32:30
17663,17663,84.85,Cash,Success,2025-04-30 05:42:12
17664,17664,84.4,UPI,Success,2025-04-30 05:43:30
17665,17665,74.25,Wallet,Success,2025-04-30 06:28:12
17666,17666,67.71,UPI,Success,2025-04-30 06:21:06
17667,17667,169.43,UPI,Success,2025-04-30 06:44:18
17668,17668,98.55,UPI,Success,2025-04-30 06:56:18
17669,17669,73.4,Card,Success,2025-04-30 07:02:24
17670,17670,123.0,UPI,Success,2025-04-30 07:08:42
17671,17671,0.0,UPI,Not_Applicable,
17672,17672,150.86,UPI,Success,2025-04-30 07:42:24
17673,17673,153.15,Card,Success,2025-04-30 07:33:00
17674,17674,88.02,Card,Success,2025-04-30 07:37:30
17675,17675,75.01,UPI,Success,2025-04-30 07:33:06
17676,17676,40.7,UPI,Success,2025-04-30 07:47:00
17677,17677,80.56,UPI,Success,2025-04-30 07:51:06
17678,17678,0.0,Wallet,Not_Applicable,
17679,17679,240.74,Card,Success,2025-04-30 08:18:18
17680,17680,89.49,Wallet,Success,2025-04-30 08:15:36
17681,17681,17.06,UPI,Success,2025-04-30 08:01:00
17682,17682,143.07,Wallet,Success,2025-04-30 08:13:54
17683,17683,273.82,UPI,Success,2025-04-30 08:22:00
17684,17684,149.83,UPI,Success,2025-04-30 08:44:06
17685,17685,116.93,Card,Success,2025-04-30 08:28:30
17686,17686,143.65,Wallet,Success,2025-04-30 08:26:30
17687,17687,320.24,Cash,Success,2025-04-30 08:55:06
17688,17688,0.0,UPI,Not_Applicable,
17689,17689,90.85,UPI,Success,2025-04-30 08:50:00
17690,17690,0.0,UPI,Not_Applicable,
17691,17691,86.33,Cash,Success,2025-04-30 09:10:24
17692,17692,124.34,Cash,Success,2025-04-30 09:27:06
17693,17693,83.44,Wallet,Success,2025-04-30 09:27:48
17694,17694,0.0,Card,Not_Applicable,
17695,17695,59.28,Cash,Success,2025-04-30 09:19:00
17696,17696,189.14,UPI,Success,2025-04-30 09:34:00
17697,17697,0.0,Card,Not_Applicable,
17698,17698,203.3,Wallet,Success,2025-04-30 09:59:00
17699,17699,0.0,Card,Not_Applicable,
17700,17700,0.0,UPI,Not_Applicable,
17701,17701,194.45,UPI,Success,2025-04-30 10:11:24
17702,17702,70.2,Wallet,Refunded,2025-04-30 10:01:36
17703,17703,0.0,UPI,Not_Applicable,
17704,17704,0.0,UPI,Not_Applicable,
17705,17705,327.96,Card,Success,2025-04-30 10:28:00
17706,17706,18.36,Wallet,Success,2025-04-30 10:15:00
17707,17707,237.2,Wallet,Success,2025-04-30 10:35:12
17708,17708,199.39,UPI,Success,2025-04-30 10:49:36
17709,17709,0.0,Cash,Not_Applicable,
17710,17710,52.89,UPI,Success,2025-04-30 10:47:24
17711,17711,0.0,Cash,Not_Applicable,
17712,17712,0.0,Card,Not_Applicable,
17713,17713,181.19,UPI,Success,2025-04-30 11:47:12
17714,17714,101.65,Wallet,Success,2025-04-30 11:35:00
17715,17715,89.34,UPI,Success,2025-04-30 11:40:36
17716,17716,86.69,Wallet,Success,2025-04-30 11:50:42
17717,17717,169.76,Wallet,Success,2025-04-30 11:58:30
17718,17718,195.89,Wallet,Success,2025-04-30 11:57:48
17719,17719,304.83,Card,Success,2025-04-30 12:36:42
17720,17720,140.4,Card,Success,2025-04-30 12:45:00
17721,17721,225.38,Card,Success,2025-04-30 12:42:00
17722,17722,63.67,Card,Success,2025-04-30 12:48:30
17723,17723,127.55,Card,Success,2025-04-30 13:12:06
17724,17724,290.37,Wallet,Success,2025-04-30 13:43:00
17725,17725,196.42,UPI,Success,2025-04-30 13:41:00
17726,17726,170.46,Card,Success,2025-04-30 14:09:12
17727,17727,123.17,Wallet,Success,2025-04-30 14:18:36
17728,17728,120.55,Wallet,Success,2025-04-30 14:22:00
17729,17729,148.27,Wallet,Success,2025-04-30 14:28:18
17730,17730,167.77,UPI,Success,2025-04-30 14:41:12
17731,17731,44.46,UPI,Success,2025-04-30 14:38:36
17732,17732,29.96,Card,Success,2025-04-30 14:44:24
17733,17733,122.56,Card,Success,2025-04-30 15:04:06
17734,17734,143.74,UPI,Success,2025-04-30 15:28:24
17735,17735,362.51,Card,Success,2025-04-30 15:58:12
17736,17736,117.08,Wallet,Success,2025-04-30 15:22:42
17737,17737,90.65,Wallet,Success,2025-04-30 15:35:42
17738,17738,172.89,UPI,Success,2025-04-30 15:51:48
17739,17739,0.0,Card,Not_Applicable,
17740,17740,49.55,UPI,Success,2025-04-30 15:31:30
17741,17741,88.95,UPI,Success,2025-04-30 15:36:00
17742,17742,0.0,Wallet,Not_Applicable,
17743,17743,0.0,UPI,Not_Applicable,
17744,17744,66.91,Card,Success,2025-04-30 16:45:48
17745,17745,107.85,Wallet,Success,2025-04-30 17:51:00
17746,17746,157.22,UPI,Success,2025-04-30 17:06:06
17747,17747,91.47,Wallet,Success,2025-04-30 17:21:18
17748,17748,202.45,Wallet,Success,2025-04-30 17:22:48
17749,17749,43.64,Cash,Success,2025-04-30 17:44:48
17750,17750,132.87,Card,Success,2025-04-30 17:55:12
17751,17751,159.23,Wallet,Success,2025-04-30 17:33:36
17752,17752,228.67,UPI,Success,2025-04-30 17:49:36
17753,17753,36.63,UPI,Success,2025-04-30 17:52:00
17754,17754,130.79,UPI,Success,2025-04-30 18:16:06
17755,17755,0.0,UPI,Not_Applicable,
17756,17756,89.82,Card,Success,2025-04-30 18:21:00
17757,17757,327.23,Card,Success,2025-04-30 18:40:00
17758,17758,0.0,UPI,Not_Applicable,
17759,17759,140.31,Cash,Success,2025-04-30 18:21:18
17760,17760,0.0,UPI,Not_Applicable,
17761,17761,76.38,Cash,Success,2025-04-30 18:34:54
17762,17762,65.09,UPI,Success,2025-04-30 18:41:42
17763,17763,73.14,Wallet,Success,2025-04-30 18:34:18
17764,17764,155.34,Card,Success,2025-04-30 18:51:54
17765,17765,354.61,Wallet,Success,2025-04-30 18:55:24
17766,17766,259.77,Cash,Success,2025-04-30 19:05:06
17767,17767,59.7,Card,Success,2025-04-30 19:13:36
17768,17768,27.73,UPI,Success,2025-04-30 19:05:54
17769,17769,179.71,UPI,Success,2025-04-30 19:26:06
17770,17770,124.5,Card,Success,2025-04-30 19:47:00
17771,17771,0.0,UPI,Not_Applicable,
17772,17772,0.0,UPI,Not_Applicable,
17773,17773,231.47,UPI,Success,2025-04-30 20:24:54
17774,17774,314.7,UPI,Success,2025-04-30 19:56:36
17775,17775,0.0,Wallet,Not_Applicable,
17776,17776,98.62,UPI,Failed,2025-04-30 20:06:00
17777,17777,37.09,UPI,Success,2025-04-30 20:04:06
17778,17778,81.87,UPI,Success,2025-04-30 20:12:30
17779,17779,187.2,UPI,Success,2025-04-30 20:25:36
17780,17780,0.0,UPI,Not_Applicable,
17781,17781,165.05,Card,Success,2025-04-30 20:47:18
17782,17782,54.87,UPI,Success,2025-04-30 20:33:30
17783,17783,0.0,Card,Not_Applicable,
17784,17784,50.83,Card,Success,2025-04-30 20:48:12
17785,17785,148.08,Wallet,Success,2025-04-30 21:01:06
17786,17786,23.85,Card,Success,2025-04-30 21:07:48
17787,17787,131.99,Wallet,Success,2025-04-30 22:07:18
17788,17788,49.84,UPI,Success,2025-04-30 21:47:54
17789,17789,159.38,Wallet,Success,2025-04-30 22:00:48
17790,17790,37.08,UPI,Success,2025-04-30 21:48:18
17791,17791,290.26,Cash,Success,2025-04-30 22:07:54
17792,17792,65.44,UPI,Success,2025-04-30 21:59:00
17793,17793,42.3,Card,Success,2025-04-30 22:42:54
17794,17794,153.09,Card,Success,2025-04-30 22:57:36
17795,17795,124.79,Card,Success,2025-04-30 23:08:00
17796,17796,0.0,Wallet,Not_Applicable,
17797,17797,425.77,UPI,Success,2025-05-01 02:26:30
17798,17798,83.82,Wallet,Success,2025-05-01 02:04:36
17799,17799,56.76,UPI,Success,2025-05-01 02:29:30
17800,17800,152.01,UPI,Success,2025-05-01 02:48:36
17801,17801,107.83,UPI,Success,2025-05-01 03:29:06
17802,17802,25.74,Cash,Success,2025-05-01 03:48:00
17803,17803,54.83,Card,Success,2025-05-01 04:44:42
17804,17804,79.75,UPI,Success,2025-05-01 05:16:48
17805,17805,288.2,Card,Success,2025-05-01 05:32:24
17806,17806,46.47,Cash,Success,2025-05-01 06:22:30
17807,17807,77.01,UPI,Success,2025-05-01 06:25:24
17808,17808,240.1,Card,Success,2025-05-01 06:53:42
17809,17809,193.75,Wallet,Success,2025-05-01 06:49:24
17810,17810,68.61,Card,Failed,2025-05-01 07:08:36
17811,17811,0.0,Wallet,Not_Applicable,
17812,17812,225.9,Cash,Success,2025-05-01 07:37:06
17813,17813,164.56,Wallet,Success,2025-05-01 07:32:06
17814,17814,191.71,Cash,Success,2025-05-01 07:48:42
17815,17815,0.0,UPI,Not_Applicable,
17816,17816,142.08,UPI,Success,2025-05-01 08:29:42
17817,17817,162.84,UPI,Success,2025-05-01 08:06:30
17818,17818,357.07,Card,Success,2025-05-01 08:35:06
17819,17819,94.39,Wallet,Success,2025-05-01 08:41:36
17820,17820,0.0,Wallet,Not_Applicable,
17821,17821,36.63,Card,Refunded,2025-05-01 08:35:54
17822,17822,84.78,UPI,Success,2025-05-01 08:40:30
17823,17823,90.6,Wallet,Success,2025-05-01 09:01:18
17824,17824,0.0,UPI,Not_Applicable,
17825,17825,36.95,Card,Failed,2025-05-01 09:22:42
17826,17826,308.92,Wallet,Success,2025-05-01 09:32:54
17827,17827,109.99,Wallet,Success,2025-05-01 09:29:18
17828,17828,286.09,UPI,Success,2025-05-01 09:46:36
17829,17829,85.12,UPI,Success,2025-05-01 09:39:06
17830,17830,52.76,Card,Success,2025-05-01 09:44:36
17831,17831,157.8,UPI,Success,2025-05-01 10:04:06
17832,17832,182.74,Wallet,Success,2025-05-01 10:36:18
17833,17833,83.1,Card,Success,2025-05-01 10:32:12
17834,17834,0.0,Cash,Not_Applicable,
17835,17835,0.0,Wallet,Not_Applicable,
17836,17836,193.52,Card,Success,2025-05-01 10:54:06
17837,17837,186.04,UPI,Success,2025-05-01 10:42:00
17838,17838,159.73,UPI,Success,2025-05-01 11:07:42
17839,17839,34.62,Card,Success,2025-05-01 10:57:00
17840,17840,27.27,Card,Success,2025-05-01 11:00:00
17841,17841,87.1,UPI,Success,2025-05-01 11:12:30
17842,17842,0.0,Cash,Not_Applicable,
17843,17843,32.99,UPI,Success,2025-05-01 11:37:18
17844,17844,81.88,Card,Success,2025-05-01 11:42:00
17845,17845,317.9,Card,Success,2025-05-01 12:30:06
17846,17846,37.58,UPI,Success,2025-05-01 11:54:06
17847,17847,60.66,Card,Success,2025-05-01 12:17:36
17848,17848,0.0,Wallet,Not_Applicable,
17849,17849,238.49,UPI,Success,2025-05-01 12:17:00
17850,17850,60.66,Card,Success,2025-05-01 12:09:54
17851,17851,254.39,Card,Success,2025-05-01 12:41:36
17852,17852,67.75,Card,Success,2025-05-01 12:30:42
17853,17853,0.0,Wallet,Not_Applicable,
17854,17854,97.04,Card,Success,2025-05-01 12:47:54
17855,17855,66.49,UPI,Success,2025-05-01 12:45:12
17856,17856,76.32,Wallet,Success,2025-05-01 13:16:00
17857,17857,52.46,Wallet,Success,2025-05-01 12:58:48
17858,17858,67.83,Cash,Success,2025-05-01 12:59:42
17859,17859,146.7,UPI,Success,2025-05-01 13:33:42
17860,17860,39.9,Card,Success,2025-05-01 13:25:36
17861,17861,69.03,Card,Success,2025-05-01 13:43:00
17862,17862,0.0,Card,Not_Applicable,
17863,17863,199.44,Card,Success,2025-05-01 13:52:12
17864,17864,0.0,UPI,Not_Applicable,
17865,17865,0.0,UPI,Not_Applicable,
17866,17866,195.84,Card,Success,2025-05-01 13:59:54
17867,17867,83.85,UPI,Success,2025-05-01 14:04:12
17868,17868,269.7,Cash,Success,2025-05-01 14:12:18
17869,17869,137.34,Cash,Success,2025-05-01 14:14:00
17870,17870,190.77,Card,Success,2025-05-01 14:38:24
17871,17871,58.03,UPI,Success,2025-05-01 14:37:00
17872,17872,179.4,Card,Success,2025-05-01 14:46:54
17873,17873,73.37,Wallet,Success,2025-05-01 14:53:36
17874,17874,55.8,UPI,Success,2025-05-01 14:45:00
17875,17875,234.13,Wallet,Success,2025-05-01 14:53:36
17876,17876,110.5,UPI,Success,2025-05-01 15:00:54
17877,17877,0.0,Wallet,Not_Applicable,
17878,17878,78.08,UPI,Success,2025-05-01 15:14:36
17879,17879,46.53,Wallet,Success,2025-05-01 15:38:00
17880,17880,86.01,Cash,Success,2025-05-01 15:37:30
17881,17881,244.8,Card,Success,2025-05-01 15:57:18
17882,17882,118.7,UPI,Success,2025-05-01 16:01:36
17883,17883,124.91,Cash,Success,2025-05-01 16:12:06
17884,17884,45.29,Wallet,Success,2025-05-01 16:21:12
17885,17885,14.33,UPI,Success,2025-05-01 16:16:00
17886,17886,205.58,UPI,Success,2025-05-01 16:22:24
17887,17887,47.76,Wallet,Success,2025-05-01 16:21:24
17888,17888,72.54,UPI,Success,2025-05-01 17:00:12
17889,17889,164.29,UPI,Success,2025-05-01 17:06:06
17890,17890,0.0,UPI,Not_Applicable,
17891,17891,0.0,Wallet,Not_Applicable,
17892,17892,293.89,Card,Success,2025-05-01 17:19:30
17893,17893,54.8,Cash,Success,2025-05-01 17:10:36
